ghidra_address,raw_address,generated_name,body_bytes,source_kind,original_name,status
0x3a7f68,0x2a7f68,recovered_fn_002a7f68,336,c_decompiled,FUN_003a7f68,ok
0x3a80b8,0x2a80b8,recovered_fn_002a80b8,1448,c_decompiled,FUN_003a80b8,ok
0x3a8660,0x2a8660,recovered_fn_002a8660,3884,c_decompiled,FUN_003a8660,ok
0x3a958c,0x2a958c,recovered_fn_002a958c,2780,c_decompiled,FUN_003a958c,ok
0x3aa068,0x2aa068,recovered_fn_002aa068,504,c_decompiled,FUN_003aa068,ok
0x3aa260,0x2aa260,recovered_fn_002aa260,308,c_decompiled,FUN_003aa260,ok
0x3aa394,0x2aa394,recovered_fn_002aa394,544,c_decompiled,FUN_003aa394,ok
0x3aa5b4,0x2aa5b4,recovered_fn_002aa5b4,544,c_decompiled,FUN_003aa5b4,ok
0x3aa7d4,0x2aa7d4,recovered_fn_002aa7d4,380,c_decompiled,FUN_003aa7d4,ok
0x3aa950,0x2aa950,recovered_fn_002aa950,196,c_decompiled,FUN_003aa950,ok
0x3aaa14,0x2aaa14,recovered_fn_002aaa14,284,c_decompiled,FUN_003aaa14,ok
0x3aab30,0x2aab30,recovered_fn_002aab30,156,c_decompiled,FUN_003aab30,ok
0x3aabcc,0x2aabcc,recovered_fn_002aabcc,892,c_decompiled,FUN_003aabcc,ok
0x3aaf48,0x2aaf48,recovered_fn_002aaf48,724,c_decompiled,FUN_003aaf48,ok
0x3ab21c,0x2ab21c,recovered_fn_002ab21c,36,c_decompiled,FUN_003ab21c,ok
0x3ab240,0x2ab240,recovered_fn_002ab240,112,c_decompiled,FUN_003ab240,ok
0x3ab2b0,0x2ab2b0,recovered_fn_002ab2b0,4,c_decompiled,free,ok
0x3ab2b4,0x2ab2b4,recovered_fn_002ab2b4,72,c_decompiled,FUN_003ab2b4,ok
0x3ab2fc,0x2ab2fc,recovered_fn_002ab2fc,40,c_decompiled,FUN_003ab2fc,ok
0x3ab324,0x2ab324,recovered_fn_002ab324,4,c_decompiled,FUN_003ab324,ok
0x3ab328,0x2ab328,recovered_fn_002ab328,4,c_decompiled,free,ok
0x3ab32c,0x2ab32c,recovered_fn_002ab32c,16,c_decompiled,FUN_003ab32c,ok
0x3ab33c,0x2ab33c,recovered_fn_002ab33c,736,c_decompiled,FUN_003ab33c,ok
0x3ab61c,0x2ab61c,recovered_fn_002ab61c,4,c_decompiled,free,ok
0x3ab620,0x2ab620,recovered_fn_002ab620,52,c_decompiled,FUN_003ab620,ok
0x3ab654,0x2ab654,recovered_fn_002ab654,24,c_decompiled,FUN_003ab654,ok
0x3ab66c,0x2ab66c,recovered_fn_002ab66c,4,c_decompiled,FUN_003ab66c,ok
0x3ab670,0x2ab670,recovered_fn_002ab670,4,c_decompiled,free,ok
0x3ab674,0x2ab674,recovered_fn_002ab674,36,c_decompiled,FUN_003ab674,ok
0x3ab698,0x2ab698,recovered_fn_002ab698,196,c_decompiled,FUN_003ab698,ok
0x3ab75c,0x2ab75c,recovered_fn_002ab75c,352,c_decompiled,FUN_003ab75c,ok
0x3ab8bc,0x2ab8bc,recovered_fn_002ab8bc,4,c_decompiled,free,ok
0x3ab8c0,0x2ab8c0,recovered_fn_002ab8c0,52,c_decompiled,FUN_003ab8c0,ok
0x3ab8f4,0x2ab8f4,recovered_fn_002ab8f4,24,c_decompiled,FUN_003ab8f4,ok
0x3ab90c,0x2ab90c,recovered_fn_002ab90c,4,c_decompiled,FUN_003ab90c,ok
0x3ab910,0x2ab910,recovered_fn_002ab910,4,c_decompiled,free,ok
0x3ab914,0x2ab914,recovered_fn_002ab914,16,c_decompiled,FUN_003ab914,ok
0x3ab924,0x2ab924,recovered_fn_002ab924,352,c_decompiled,FUN_003ab924,ok
0x3aba84,0x2aba84,recovered_fn_002aba84,4,c_decompiled,free,ok
0x3aba88,0x2aba88,recovered_fn_002aba88,52,c_decompiled,FUN_003aba88,ok
0x3ababc,0x2ababc,recovered_fn_002ababc,24,c_decompiled,FUN_003ababc,ok
0x3abad4,0x2abad4,recovered_fn_002abad4,4,c_decompiled,FUN_003abad4,ok
0x3abad8,0x2abad8,recovered_fn_002abad8,4,c_decompiled,free,ok
0x3abadc,0x2abadc,recovered_fn_002abadc,12,c_decompiled,FUN_003abadc,ok
0x3abae8,0x2abae8,recovered_fn_002abae8,1508,c_decompiled,FUN_003abae8,ok
0x3ac0cc,0x2ac0cc,recovered_fn_002ac0cc,4,c_decompiled,free,ok
0x3ac0d0,0x2ac0d0,recovered_fn_002ac0d0,52,c_decompiled,FUN_003ac0d0,ok
0x3ac104,0x2ac104,recovered_fn_002ac104,24,c_decompiled,FUN_003ac104,ok
0x3ac11c,0x2ac11c,recovered_fn_002ac11c,4,c_decompiled,FUN_003ac11c,ok
0x3ac120,0x2ac120,recovered_fn_002ac120,4,c_decompiled,free,ok
0x3ac124,0x2ac124,recovered_fn_002ac124,36,c_decompiled,FUN_003ac124,ok
0x3ac148,0x2ac148,recovered_fn_002ac148,352,c_decompiled,FUN_003ac148,ok
0x3ac2a8,0x2ac2a8,recovered_fn_002ac2a8,4,c_decompiled,FUN_003ac2a8,ok
0x3ac2ac,0x2ac2ac,recovered_fn_002ac2ac,4,c_decompiled,free,ok
0x3ac2b0,0x2ac2b0,recovered_fn_002ac2b0,52,c_decompiled,FUN_003ac2b0,ok
0x3ac2e4,0x2ac2e4,recovered_fn_002ac2e4,24,c_decompiled,FUN_003ac2e4,ok
0x3ac2fc,0x2ac2fc,recovered_fn_002ac2fc,4,c_decompiled,FUN_003ac2fc,ok
0x3ac300,0x2ac300,recovered_fn_002ac300,4,c_decompiled,free,ok
0x3ac304,0x2ac304,recovered_fn_002ac304,8,c_decompiled,FUN_003ac304,ok
0x3ac30c,0x2ac30c,recovered_fn_002ac30c,352,c_decompiled,FUN_003ac30c,ok
0x3ac46c,0x2ac46c,recovered_fn_002ac46c,4,c_decompiled,free,ok
0x3ac470,0x2ac470,recovered_fn_002ac470,64,c_decompiled,FUN_003ac470,ok
0x3ac4b0,0x2ac4b0,recovered_fn_002ac4b0,32,c_decompiled,FUN_003ac4b0,ok
0x3ac4d0,0x2ac4d0,recovered_fn_002ac4d0,4,c_decompiled,FUN_003ac4d0,ok
0x3ac4d4,0x2ac4d4,recovered_fn_002ac4d4,4,c_decompiled,free,ok
0x3ac4d8,0x2ac4d8,recovered_fn_002ac4d8,184,c_decompiled,FUN_003ac4d8,ok
0x3ac590,0x2ac590,recovered_fn_002ac590,4,c_decompiled,FUN_003ac590,ok
0x3ac594,0x2ac594,recovered_fn_002ac594,4,c_decompiled,free,ok
0x3ac598,0x2ac598,recovered_fn_002ac598,52,c_decompiled,FUN_003ac598,ok
0x3ac5cc,0x2ac5cc,recovered_fn_002ac5cc,24,c_decompiled,FUN_003ac5cc,ok
0x3ac5e4,0x2ac5e4,recovered_fn_002ac5e4,4,c_decompiled,FUN_003ac5e4,ok
0x3ac5e8,0x2ac5e8,recovered_fn_002ac5e8,4,c_decompiled,free,ok
0x3ac5ec,0x2ac5ec,recovered_fn_002ac5ec,16,c_decompiled,FUN_003ac5ec,ok
0x3ac5fc,0x2ac5fc,recovered_fn_002ac5fc,352,c_decompiled,FUN_003ac5fc,ok
0x3ac75c,0x2ac75c,recovered_fn_002ac75c,592,c_decompiled,FUN_003ac75c,ok
0x3ac9ac,0x2ac9ac,recovered_fn_002ac9ac,1864,c_decompiled,FUN_003ac9ac,ok
0x3ad0f4,0x2ad0f4,recovered_fn_002ad0f4,1452,c_decompiled,FUN_003ad0f4,ok
0x3ad6a0,0x2ad6a0,recovered_fn_002ad6a0,432,c_decompiled,FUN_003ad6a0,ok
0x3ad850,0x2ad850,recovered_fn_002ad850,520,c_decompiled,FUN_003ad850,ok
0x3ada58,0x2ada58,recovered_fn_002ada58,520,c_decompiled,FUN_003ada58,ok
0x3adc60,0x2adc60,recovered_fn_002adc60,528,c_decompiled,FUN_003adc60,ok
0x3ade70,0x2ade70,recovered_fn_002ade70,520,c_decompiled,FUN_003ade70,ok
0x3ae078,0x2ae078,recovered_fn_002ae078,528,c_decompiled,FUN_003ae078,ok
0x3ae288,0x2ae288,recovered_fn_002ae288,332,c_decompiled,FUN_003ae288,ok
0x3ae3d4,0x2ae3d4,recovered_fn_002ae3d4,1024,c_decompiled,FUN_003ae3d4,ok
0x3ae7d4,0x2ae7d4,recovered_fn_002ae7d4,528,c_decompiled,FUN_003ae7d4,ok
0x3ae9e4,0x2ae9e4,recovered_fn_002ae9e4,416,c_decompiled,FUN_003ae9e4,ok
0x3aeb84,0x2aeb84,recovered_fn_002aeb84,532,c_decompiled,FUN_003aeb84,ok
0x3aed98,0x2aed98,recovered_fn_002aed98,1596,c_decompiled,FUN_003aed98,ok
0x3af3d4,0x2af3d4,recovered_fn_002af3d4,1228,c_decompiled,FUN_003af3d4,ok
0x3af8a0,0x2af8a0,recovered_fn_002af8a0,4,c_decompiled,free,ok
0x3af8a4,0x2af8a4,recovered_fn_002af8a4,64,c_decompiled,FUN_003af8a4,ok
0x3af8e4,0x2af8e4,recovered_fn_002af8e4,32,c_decompiled,FUN_003af8e4,ok
0x3af904,0x2af904,recovered_fn_002af904,4,c_decompiled,FUN_003af904,ok
0x3af908,0x2af908,recovered_fn_002af908,4,c_decompiled,free,ok
0x3af90c,0x2af90c,recovered_fn_002af90c,180,c_decompiled,FUN_003af90c,ok
0x3af9c0,0x2af9c0,recovered_fn_002af9c0,4,c_decompiled,free,ok
0x3af9c4,0x2af9c4,recovered_fn_002af9c4,52,c_decompiled,FUN_003af9c4,ok
0x3af9f8,0x2af9f8,recovered_fn_002af9f8,24,c_decompiled,FUN_003af9f8,ok
0x3afa10,0x2afa10,recovered_fn_002afa10,4,c_decompiled,FUN_003afa10,ok
0x3afa14,0x2afa14,recovered_fn_002afa14,4,c_decompiled,free,ok
0x3afa18,0x2afa18,recovered_fn_002afa18,84,c_decompiled,FUN_003afa18,ok
0x3afa6c,0x2afa6c,recovered_fn_002afa6c,716,c_decompiled,FUN_003afa6c,ok
0x3afd38,0x2afd38,recovered_fn_002afd38,380,c_decompiled,FUN_003afd38,ok
0x3afeb4,0x2afeb4,recovered_fn_002afeb4,1424,c_decompiled,FUN_003afeb4,ok
0x3b0444,0x2b0444,recovered_fn_002b0444,4,c_decompiled,free,ok
0x3b0448,0x2b0448,recovered_fn_002b0448,56,c_decompiled,FUN_003b0448,ok
0x3b0480,0x2b0480,recovered_fn_002b0480,24,c_decompiled,FUN_003b0480,ok
0x3b0498,0x2b0498,recovered_fn_002b0498,4,c_decompiled,FUN_003b0498,ok
0x3b049c,0x2b049c,recovered_fn_002b049c,4,c_decompiled,free,ok
0x3b04a0,0x2b04a0,recovered_fn_002b04a0,192,c_decompiled,FUN_003b04a0,ok
0x3b0560,0x2b0560,recovered_fn_002b0560,4,c_decompiled,free,ok
0x3b0564,0x2b0564,recovered_fn_002b0564,64,c_decompiled,FUN_003b0564,ok
0x3b05a4,0x2b05a4,recovered_fn_002b05a4,32,c_decompiled,FUN_003b05a4,ok
0x3b05c4,0x2b05c4,recovered_fn_002b05c4,4,c_decompiled,FUN_003b05c4,ok
0x3b05c8,0x2b05c8,recovered_fn_002b05c8,4,c_decompiled,free,ok
0x3b05cc,0x2b05cc,recovered_fn_002b05cc,144,c_decompiled,FUN_003b05cc,ok
0x3b065c,0x2b065c,recovered_fn_002b065c,648,c_decompiled,FUN_003b065c,ok
0x3b08e4,0x2b08e4,recovered_fn_002b08e4,896,c_decompiled,FUN_003b08e4,ok
0x3b0c64,0x2b0c64,recovered_fn_002b0c64,1600,c_decompiled,FUN_003b0c64,ok
0x3b12a4,0x2b12a4,recovered_fn_002b12a4,4,c_decompiled,free,ok
0x3b12a8,0x2b12a8,recovered_fn_002b12a8,52,c_decompiled,FUN_003b12a8,ok
0x3b12dc,0x2b12dc,recovered_fn_002b12dc,24,c_decompiled,FUN_003b12dc,ok
0x3b12f4,0x2b12f4,recovered_fn_002b12f4,4,c_decompiled,FUN_003b12f4,ok
0x3b12f8,0x2b12f8,recovered_fn_002b12f8,4,c_decompiled,free,ok
0x3b12fc,0x2b12fc,recovered_fn_002b12fc,140,c_decompiled,FUN_003b12fc,ok
0x3b1388,0x2b1388,recovered_fn_002b1388,4,c_decompiled,free,ok
0x3b138c,0x2b138c,recovered_fn_002b138c,64,c_decompiled,FUN_003b138c,ok
0x3b13cc,0x2b13cc,recovered_fn_002b13cc,32,c_decompiled,FUN_003b13cc,ok
0x3b13ec,0x2b13ec,recovered_fn_002b13ec,4,c_decompiled,FUN_003b13ec,ok
0x3b13f0,0x2b13f0,recovered_fn_002b13f0,4,c_decompiled,free,ok
0x3b13f4,0x2b13f4,recovered_fn_002b13f4,152,c_decompiled,FUN_003b13f4,ok
0x3b148c,0x2b148c,recovered_fn_002b148c,4,c_decompiled,FUN_003b148c,ok
0x3b1490,0x2b1490,recovered_fn_002b1490,468,c_decompiled,FUN_003b1490,ok
0x3b1664,0x2b1664,recovered_fn_002b1664,452,c_decompiled,FUN_003b1664,ok
0x3b1828,0x2b1828,recovered_fn_002b1828,380,c_decompiled,FUN_003b1828,ok
0x3b19a4,0x2b19a4,recovered_fn_002b19a4,284,c_decompiled,FUN_003b19a4,ok
0x3b1ac0,0x2b1ac0,recovered_fn_002b1ac0,416,c_decompiled,FUN_003b1ac0,ok
0x3b1c60,0x2b1c60,recovered_fn_002b1c60,276,c_decompiled,FUN_003b1c60,ok
0x3b1d74,0x2b1d74,recovered_fn_002b1d74,4,c_decompiled,free,ok
0x3b1d78,0x2b1d78,recovered_fn_002b1d78,64,c_decompiled,FUN_003b1d78,ok
0x3b1db8,0x2b1db8,recovered_fn_002b1db8,32,c_decompiled,FUN_003b1db8,ok
0x3b1dd8,0x2b1dd8,recovered_fn_002b1dd8,4,c_decompiled,FUN_003b1dd8,ok
0x3b1ddc,0x2b1ddc,recovered_fn_002b1ddc,4,c_decompiled,free,ok
0x3b1de0,0x2b1de0,recovered_fn_002b1de0,8,c_decompiled,FUN_003b1de0,ok
0x3b1de8,0x2b1de8,recovered_fn_002b1de8,616,c_decompiled,FUN_003b1de8,ok
0x3b2050,0x2b2050,recovered_fn_002b2050,5836,assembly,,missing
0x3b371c,0x2b371c,recovered_fn_002b371c,1136,c_decompiled,FUN_003b371c,ok
0x3b3b8c,0x2b3b8c,recovered_fn_002b3b8c,128,c_decompiled,FUN_003b3b8c,ok
0x3b3c0c,0x2b3c0c,recovered_fn_002b3c0c,48,c_decompiled,FUN_003b3c0c,ok
0x3b3c3c,0x2b3c3c,recovered_fn_002b3c3c,48,c_decompiled,FUN_003b3c3c,ok
0x3b3c6c,0x2b3c6c,recovered_fn_002b3c6c,48,c_decompiled,FUN_003b3c6c,ok
0x3b3c9c,0x2b3c9c,recovered_fn_002b3c9c,136,c_decompiled,FUN_003b3c9c,ok
0x3b3d24,0x2b3d24,recovered_fn_002b3d24,140,c_decompiled,FUN_003b3d24,ok
0x3b3db0,0x2b3db0,recovered_fn_002b3db0,148,c_decompiled,FUN_003b3db0,ok
0x3b3e44,0x2b3e44,recovered_fn_002b3e44,148,c_decompiled,FUN_003b3e44,ok
0x3b3ed8,0x2b3ed8,recovered_fn_002b3ed8,156,c_decompiled,FUN_003b3ed8,ok
0x3b3f74,0x2b3f74,recovered_fn_002b3f74,512,c_decompiled,FUN_003b3f74,ok
0x3b4174,0x2b4174,recovered_fn_002b4174,276,c_decompiled,FUN_003b4174,ok
0x3b4288,0x2b4288,recovered_fn_002b4288,548,c_decompiled,FUN_003b4288,ok
0x3b44ac,0x2b44ac,recovered_fn_002b44ac,24,c_decompiled,FUN_003b44ac,ok
0x3b44c4,0x2b44c4,recovered_fn_002b44c4,744,c_decompiled,FUN_003b44c4,ok
0x3b47ac,0x2b47ac,recovered_fn_002b47ac,324,c_decompiled,FUN_003b47ac,ok
0x3b48f0,0x2b48f0,recovered_fn_002b48f0,1144,c_decompiled,FUN_003b48f0,ok
0x3b4d68,0x2b4d68,recovered_fn_002b4d68,4,c_decompiled,thunk_FUN_003b4d6c,ok
0x3b4d6c,0x2b4d6c,recovered_fn_002b4d6c,196,c_decompiled,FUN_003b4d6c,ok
0x3b4e30,0x2b4e30,recovered_fn_002b4e30,264,c_decompiled,FUN_003b4e30,ok
0x3b4f38,0x2b4f38,recovered_fn_002b4f38,4,c_decompiled,FUN_003b4f38,ok
0x3b4f3c,0x2b4f3c,recovered_fn_002b4f3c,4,c_decompiled,free,ok
0x3b4f40,0x2b4f40,recovered_fn_002b4f40,52,c_decompiled,FUN_003b4f40,ok
0x3b4f74,0x2b4f74,recovered_fn_002b4f74,24,c_decompiled,FUN_003b4f74,ok
0x3b4f8c,0x2b4f8c,recovered_fn_002b4f8c,4,c_decompiled,FUN_003b4f8c,ok
0x3b4f90,0x2b4f90,recovered_fn_002b4f90,4,c_decompiled,free,ok
0x3b4f94,0x2b4f94,recovered_fn_002b4f94,12,c_decompiled,FUN_003b4f94,ok
0x3b4fa0,0x2b4fa0,recovered_fn_002b4fa0,468,c_decompiled,FUN_003b4fa0,ok
0x3b5174,0x2b5174,recovered_fn_002b5174,824,c_decompiled,FUN_003b5174,ok
0x3b54ac,0x2b54ac,recovered_fn_002b54ac,4,c_decompiled,free,ok
0x3b54b0,0x2b54b0,recovered_fn_002b54b0,52,c_decompiled,FUN_003b54b0,ok
0x3b54e4,0x2b54e4,recovered_fn_002b54e4,24,c_decompiled,FUN_003b54e4,ok
0x3b54fc,0x2b54fc,recovered_fn_002b54fc,4,c_decompiled,FUN_003b54fc,ok
0x3b5500,0x2b5500,recovered_fn_002b5500,4,c_decompiled,free,ok
0x3b5504,0x2b5504,recovered_fn_002b5504,8,c_decompiled,FUN_003b5504,ok
0x3b550c,0x2b550c,recovered_fn_002b550c,352,c_decompiled,FUN_003b550c,ok
0x3b566c,0x2b566c,recovered_fn_002b566c,380,c_decompiled,FUN_003b566c,ok
0x3b57e8,0x2b57e8,recovered_fn_002b57e8,4,c_decompiled,free,ok
0x3b57ec,0x2b57ec,recovered_fn_002b57ec,64,c_decompiled,FUN_003b57ec,ok
0x3b582c,0x2b582c,recovered_fn_002b582c,32,c_decompiled,FUN_003b582c,ok
0x3b584c,0x2b584c,recovered_fn_002b584c,4,c_decompiled,FUN_003b584c,ok
0x3b5850,0x2b5850,recovered_fn_002b5850,4,c_decompiled,free,ok
0x3b5854,0x2b5854,recovered_fn_002b5854,8,c_decompiled,FUN_003b5854,ok
0x3b585c,0x2b585c,recovered_fn_002b585c,192,c_decompiled,FUN_003b585c,ok
0x3b591c,0x2b591c,recovered_fn_002b591c,4,c_decompiled,free,ok
0x3b5920,0x2b5920,recovered_fn_002b5920,72,c_decompiled,FUN_003b5920,ok
0x3b5968,0x2b5968,recovered_fn_002b5968,40,c_decompiled,FUN_003b5968,ok
0x3b5990,0x2b5990,recovered_fn_002b5990,4,c_decompiled,FUN_003b5990,ok
0x3b5994,0x2b5994,recovered_fn_002b5994,4,c_decompiled,free,ok
0x3b5998,0x2b5998,recovered_fn_002b5998,24,c_decompiled,FUN_003b5998,ok
0x3b59b0,0x2b59b0,recovered_fn_002b59b0,1860,c_decompiled,FUN_003b59b0,ok
0x3b60f4,0x2b60f4,recovered_fn_002b60f4,1080,c_decompiled,FUN_003b60f4,ok
0x3b652c,0x2b652c,recovered_fn_002b652c,928,c_decompiled,FUN_003b652c,ok
0x3b68cc,0x2b68cc,recovered_fn_002b68cc,3820,c_decompiled,FUN_003b68cc,ok
0x3b77b8,0x2b77b8,recovered_fn_002b77b8,460,c_decompiled,FUN_003b77b8,ok
0x3b7984,0x2b7984,recovered_fn_002b7984,236,c_decompiled,FUN_003b7984,ok
0x3b7a70,0x2b7a70,recovered_fn_002b7a70,220,c_decompiled,FUN_003b7a70,ok
0x3b7b4c,0x2b7b4c,recovered_fn_002b7b4c,696,c_decompiled,FUN_003b7b4c,ok
0x3b7e04,0x2b7e04,recovered_fn_002b7e04,256,c_decompiled,FUN_003b7e04,ok
0x3b7f04,0x2b7f04,recovered_fn_002b7f04,696,c_decompiled,FUN_003b7f04,ok
0x3b81bc,0x2b81bc,recovered_fn_002b81bc,148,c_decompiled,FUN_003b81bc,ok
0x3b8250,0x2b8250,recovered_fn_002b8250,228,c_decompiled,FUN_003b8250,ok
0x3b8334,0x2b8334,recovered_fn_002b8334,608,c_decompiled,FUN_003b8334,ok
0x3b8594,0x2b8594,recovered_fn_002b8594,756,c_decompiled,FUN_003b8594,ok
0x3b8888,0x2b8888,recovered_fn_002b8888,876,c_decompiled,FUN_003b8888,ok
0x3b8bf4,0x2b8bf4,recovered_fn_002b8bf4,260,c_decompiled,FUN_003b8bf4,ok
0x3b8cf8,0x2b8cf8,recovered_fn_002b8cf8,824,c_decompiled,FUN_003b8cf8,ok
0x3b9030,0x2b9030,recovered_fn_002b9030,96,c_decompiled,FUN_003b9030,ok
0x3b9090,0x2b9090,recovered_fn_002b9090,308,c_decompiled,FUN_003b9090,ok
0x3b91c4,0x2b91c4,recovered_fn_002b91c4,856,c_decompiled,FUN_003b91c4,ok
0x3b951c,0x2b951c,recovered_fn_002b951c,76,c_decompiled,FUN_003b951c,ok
0x3b9568,0x2b9568,recovered_fn_002b9568,344,c_decompiled,FUN_003b9568,ok
0x3b96c0,0x2b96c0,recovered_fn_002b96c0,500,c_decompiled,FUN_003b96c0,ok
0x3b98b4,0x2b98b4,recovered_fn_002b98b4,428,c_decompiled,FUN_003b98b4,ok
0x3b9a60,0x2b9a60,recovered_fn_002b9a60,364,c_decompiled,FUN_003b9a60,ok
0x3b9bcc,0x2b9bcc,recovered_fn_002b9bcc,376,c_decompiled,FUN_003b9bcc,ok
0x3b9d44,0x2b9d44,recovered_fn_002b9d44,544,c_decompiled,FUN_003b9d44,ok
0x3b9f64,0x2b9f64,recovered_fn_002b9f64,352,c_decompiled,FUN_003b9f64,ok
0x3ba0c4,0x2ba0c4,recovered_fn_002ba0c4,352,c_decompiled,FUN_003ba0c4,ok
0x3ba224,0x2ba224,recovered_fn_002ba224,352,c_decompiled,FUN_003ba224,ok
0x3ba384,0x2ba384,recovered_fn_002ba384,352,c_decompiled,FUN_003ba384,ok
0x3ba4e4,0x2ba4e4,recovered_fn_002ba4e4,724,c_decompiled,FUN_003ba4e4,ok
0x3ba7b8,0x2ba7b8,recovered_fn_002ba7b8,776,c_decompiled,FUN_003ba7b8,ok
0x3baac0,0x2baac0,recovered_fn_002baac0,724,c_decompiled,FUN_003baac0,ok
0x3bad94,0x2bad94,recovered_fn_002bad94,352,c_decompiled,FUN_003bad94,ok
0x3baef4,0x2baef4,recovered_fn_002baef4,352,c_decompiled,FUN_003baef4,ok
0x3bb054,0x2bb054,recovered_fn_002bb054,352,c_decompiled,FUN_003bb054,ok
0x3bb1b4,0x2bb1b4,recovered_fn_002bb1b4,344,c_decompiled,FUN_003bb1b4,ok
0x3bb30c,0x2bb30c,recovered_fn_002bb30c,308,c_decompiled,FUN_003bb30c,ok
0x3bb440,0x2bb440,recovered_fn_002bb440,352,c_decompiled,FUN_003bb440,ok
0x3bb5a0,0x2bb5a0,recovered_fn_002bb5a0,12,c_decompiled,FUN_003bb5a0,ok
0x3bb5ac,0x2bb5ac,recovered_fn_002bb5ac,12,c_decompiled,FUN_003bb5ac,ok
0x3bb5b8,0x2bb5b8,recovered_fn_002bb5b8,12,c_decompiled,FUN_003bb5b8,ok
0x3bb5c4,0x2bb5c4,recovered_fn_002bb5c4,12,c_decompiled,FUN_003bb5c4,ok
0x3bb5d0,0x2bb5d0,recovered_fn_002bb5d0,8,c_decompiled,FUN_003bb5d0,ok
0x3bb5d8,0x2bb5d8,recovered_fn_002bb5d8,12,c_decompiled,FUN_003bb5d8,ok
0x3bb5e4,0x2bb5e4,recovered_fn_002bb5e4,12,c_decompiled,FUN_003bb5e4,ok
0x3bb5f0,0x2bb5f0,recovered_fn_002bb5f0,12,c_decompiled,FUN_003bb5f0,ok
0x3bb5fc,0x2bb5fc,recovered_fn_002bb5fc,12,c_decompiled,FUN_003bb5fc,ok
0x3bb608,0x2bb608,recovered_fn_002bb608,4,c_decompiled,FUN_003bb608,ok
0x3bb60c,0x2bb60c,recovered_fn_002bb60c,4,c_decompiled,FUN_003bb60c,ok
0x3bb610,0x2bb610,recovered_fn_002bb610,4,c_decompiled,FUN_003bb610,ok
0x3bb614,0x2bb614,recovered_fn_002bb614,1016,c_decompiled,FUN_003bb614,ok
0x3bba0c,0x2bba0c,recovered_fn_002bba0c,984,c_decompiled,FUN_003bba0c,ok
0x3bbde4,0x2bbde4,recovered_fn_002bbde4,392,c_decompiled,FUN_003bbde4,ok
0x3bbf6c,0x2bbf6c,recovered_fn_002bbf6c,424,c_decompiled,FUN_003bbf6c,ok
0x3bc114,0x2bc114,recovered_fn_002bc114,4,c_decompiled,free,ok
0x3bc118,0x2bc118,recovered_fn_002bc118,52,c_decompiled,FUN_003bc118,ok
0x3bc14c,0x2bc14c,recovered_fn_002bc14c,24,c_decompiled,FUN_003bc14c,ok
0x3bc164,0x2bc164,recovered_fn_002bc164,4,c_decompiled,FUN_003bc164,ok
0x3bc168,0x2bc168,recovered_fn_002bc168,4,c_decompiled,free,ok
0x3bc16c,0x2bc16c,recovered_fn_002bc16c,12,c_decompiled,FUN_003bc16c,ok
0x3bc178,0x2bc178,recovered_fn_002bc178,8,c_decompiled,FUN_003bc178,ok
0x3bc180,0x2bc180,recovered_fn_002bc180,2424,c_decompiled,FUN_003bc180,ok
0x3bcaf8,0x2bcaf8,recovered_fn_002bcaf8,160,c_decompiled,FUN_003bcaf8,ok
0x3bcb98,0x2bcb98,recovered_fn_002bcb98,4,c_decompiled,FUN_003bcb98,ok
0x3bcb9c,0x2bcb9c,recovered_fn_002bcb9c,4,c_decompiled,FUN_003bcb9c,ok
0x3bcba0,0x2bcba0,recovered_fn_002bcba0,12,c_decompiled,FUN_003bcba0,ok
0x3bcbac,0x2bcbac,recovered_fn_002bcbac,76,c_decompiled,FUN_003bcbac,ok
0x3bcbf8,0x2bcbf8,recovered_fn_002bcbf8,8,c_decompiled,FUN_003bcbf8,ok
0x3bcc00,0x2bcc00,recovered_fn_002bcc00,36,c_decompiled,FUN_003bcc00,ok
0x3bcc24,0x2bcc24,recovered_fn_002bcc24,12,c_decompiled,FUN_003bcc24,ok
0x3bcc30,0x2bcc30,recovered_fn_002bcc30,12,c_decompiled,FUN_003bcc30,ok
0x3bcc3c,0x2bcc3c,recovered_fn_002bcc3c,12,c_decompiled,FUN_003bcc3c,ok
0x3bcc48,0x2bcc48,recovered_fn_002bcc48,84,c_decompiled,FUN_003bcc48,ok
0x3bcc9c,0x2bcc9c,recovered_fn_002bcc9c,8,c_decompiled,FUN_003bcc9c,ok
0x3bcca4,0x2bcca4,recovered_fn_002bcca4,36,c_decompiled,FUN_003bcca4,ok
0x3bccc8,0x2bccc8,recovered_fn_002bccc8,16,c_decompiled,FUN_003bccc8,ok
0x3bccd8,0x2bccd8,recovered_fn_002bccd8,8,c_decompiled,FUN_003bccd8,ok
0x3bcce0,0x2bcce0,recovered_fn_002bcce0,12,c_decompiled,FUN_003bcce0,ok
0x3bccec,0x2bccec,recovered_fn_002bccec,12,c_decompiled,FUN_003bccec,ok
0x3bccf8,0x2bccf8,recovered_fn_002bccf8,12,c_decompiled,FUN_003bccf8,ok
0x3bcd04,0x2bcd04,recovered_fn_002bcd04,12,c_decompiled,FUN_003bcd04,ok
0x3bcd10,0x2bcd10,recovered_fn_002bcd10,304,c_decompiled,FUN_003bcd10,ok
0x3bce40,0x2bce40,recovered_fn_002bce40,392,c_decompiled,FUN_003bce40,ok
0x3bcfc8,0x2bcfc8,recovered_fn_002bcfc8,256,c_decompiled,FUN_003bcfc8,ok
